,Date,Year,Rank,First_Name,Last_Name,Name,City,State,Age,Gender_Div,Div_Place,Time,Ultra_Rank,Status,Race,Race_Loc,Race_Dist
466,"Friday, Jul 16, 2021",2019,24,Gavin,McKenzie,Gavin McKenzie,Arvada,CO,37,M,21,35:11:41,76.46,Finisher,Hard Rock 100,"Silverton, CO",100M
467,"Friday, Jul 16, 2021",2019,25,Anders,Wood,Anders Wood,Boulder,CO,36,M,22,35:13:41,70.96,Finisher,Hard Rock 100,"Silverton, CO",100M
468,"Friday, Jul 16, 2021",2019,26,Michael,Wardian,Michael Wardian,Arlington,VA,47,M,23,36:00:25,88.58,Finisher,Hard Rock 100,"Silverton, CO",100M
469,"Friday, Jul 16, 2021",2019,27,Adam,Hewey,Adam Hewey,Seattle,WA,53,M,24,36:01:15,88.38,Finisher,Hard Rock 100,"Silverton, CO",100M
470,"Friday, Jul 16, 2021",2019,28,Benjamin,Dunn,Benjamin Dunn,Crested Butte,CO,48,M,25,36:26:50,75.64,Finisher,Hard Rock 100,"Silverton, CO",100M
471,"Friday, Jul 16, 2021",2019,29,Trevor,Baine,Trevor Baine,Washington,DC,39,M,26,36:29:25,82.51,Finisher,Hard Rock 100,"Silverton, CO",100M
472,"Friday, Jul 16, 2021",2019,30,Sean,Greaney,Sean Greaney,Seattle,WA,40,M,27,36:34:10,75.79,Finisher,Hard Rock 100,"Silverton, CO",100M
473,"Friday, Jul 16, 2021",2019,31,Olga,Nevtrinos,Olga Nevtrinos,Issaquah,WA,39,F,4,36:35:26,86.08,Finisher,Hard Rock 100,"Silverton, CO",100M
474,"Friday, Jul 16, 2021",2019,32,Ken,Zemach,Ken Zemach,Västerås,NV,52,M,28,36:53:00,85.74,Finisher,Hard Rock 100,"Silverton, CO",100M
475,"Friday, Jul 16, 2021",2019,33,Jason,Halladay,Jason Halladay,Los Alamos,NM,46,M,29,36:57:00,77.83,Finisher,Hard Rock 100,"Silverton, CO",100M
476,"Friday, Jul 16, 2021",2019,34,Jay,Hunt,Jay Hunt,Gunnison,CO,41,M,30,37:26:00,70.46,Finisher,Hard Rock 100,"Silverton, CO",100M
477,"Friday, Jul 16, 2021",2019,35,Nate,Swanberg,Nate Swanberg,Lafayette,CO,41,M,31,37:27:00,68.7,Finisher,Hard Rock 100,"Silverton, CO",100M
478,"Friday, Jul 16, 2021",2019,36,Jack,Anderson,Jack Anderson,Denver,CO,38,M,32,37:29:00,72.14,Finisher,Hard Rock 100,"Silverton, CO",100M
479,"Friday, Jul 16, 2021",2019,37,Daniel,Benhammou,Daniel Benhammou,Littleton,CO,40,M,33,37:37:00,63.87,Finisher,Hard Rock 100,"Silverton, CO",100M
480,"Friday, Jul 16, 2021",2019,38,Aaron,Saft,Aaron Saft,Mills River,NC,43,M,34,38:06:00,87.99,Finisher,Hard Rock 100,"Silverton, CO",100M
481,"Friday, Jul 16, 2021",2019,39,Kent,Ryhorchuk,Kent Ryhorchuk,Portola Valley,CA,46,M,35,38:07:00,71.38,Finisher,Hard Rock 100,"Silverton, CO",100M
482,"Friday, Jul 16, 2021",2019,40,Heather,Brooks,Heather Brooks,Missoula,MT,33,F,5,38:09:00,79.61,Finisher,Hard Rock 100,"Silverton, CO",100M
483,"Friday, Jul 16, 2021",2019,41,Steve,Barge,Steve Barge,Arlington,VA,54,M,36,38:10:00,68.46,Finisher,Hard Rock 100,"Silverton, CO",100M
484,"Friday, Jul 16, 2021",2019,42,Jon,Davis,Jon Davis,Frederick,CO,41,M,37,38:14:00,64.63,Finisher,Hard Rock 100,"Silverton, CO",100M
485,"Friday, Jul 16, 2021",2019,43,David,Pease,David Pease,Sale Lake City,UT,58,M,38,38:28:00,69.08,Finisher,Hard Rock 100,"Silverton, CO",100M
486,"Friday, Jul 16, 2021",2019,44,Keith,Knipling,Keith Knipling,Alexandria,VA,45,M,39,38:51:00,79.35,Finisher,Hard Rock 100,"Silverton, CO",100M
487,"Friday, Jul 16, 2021",2019,45,Vlad,Henzl,Vlad Henzl,Los Alamos,NM,42,M,40,38:53:00,73.61,Finisher,Hard Rock 100,"Silverton, CO",100M
488,"Friday, Jul 16, 2021",2019,45,David,Miller,David Miller,Las Vegas,NV,40,M,40,38:53:00,67.01,Finisher,Hard Rock 100,"Silverton, CO",100M
489,"Friday, Jul 16, 2021",2019,47,Jamil,Coury,Jamil Coury,Phoenix,AZ,36,M,42,39:02:00,69.49,Finisher,Hard Rock 100,"Silverton, CO",100M
490,"Friday, Jul 16, 2021",2019,48,Mark,Tiedens,Mark Tiedens,Menlo Park,CA,52,M,43,39:06:00,70.77,Finisher,Hard Rock 100,"Silverton, CO",100M
491,"Friday, Jul 16, 2021",2019,49,Chad,Piala,Chad Piala,Golden,CO,44,M,44,39:10:00,60.55,Finisher,Hard Rock 100,"Silverton, CO",100M
492,"Friday, Jul 16, 2021",2019,50,Paul,Sweeney,Paul Sweeney,Truckee,CA,55,M,45,39:36:00,77.57,Finisher,Hard Rock 100,"Silverton, CO",100M
493,"Friday, Jul 16, 2021",2019,50,Betsy,Nye,Betsy Nye,Truckee,CA,56,F,6,39:36:00,83.45,Finisher,Hard Rock 100,"Silverton, CO",100M
494,"Friday, Jul 16, 2021",2019,52,Jeff,Davis,Jeff Davis,Amherst,MA,39,M,46,39:37:00,79.94,Finisher,Hard Rock 100,"Silverton, CO",100M
495,"Friday, Jul 16, 2021",2019,53,Brian,Westphal,Brian Westphal,Stanley,ID,57,M,47,40:20:33,69.86,Finisher,Hard Rock 100,"Silverton, CO",100M
496,"Friday, Jul 16, 2021",2019,54,Franco,Soriano,Franco Soriano,Livermore,CA,50,M,48,40:30:00,67.51,Finisher,Hard Rock 100,"Silverton, CO",100M
497,"Friday, Jul 16, 2021",2019,55,Andrew,Barney,Andrew Barney,American Fork,UT,48,M,49,40:47:00,57.48,Finisher,Hard Rock 100,"Silverton, CO",100M
498,"Friday, Jul 16, 2021",2019,56,Stan,Ferguson,Stan Ferguson,Maumelle,AR,57,M,50,40:52:00,83.08,Finisher,Hard Rock 100,"Silverton, CO",100M
499,"Friday, Jul 16, 2021",2019,57,Andrew,Ewing,Andrew Ewing,Corte Madera,CA,43,M,51,41:10:00,71.22,Finisher,Hard Rock 100,"Silverton, CO",100M
500,"Friday, Jul 16, 2021",2019,58,Jonathan,Barker,Jonathan Barker,Boulder,CO,39,M,52,41:13:00,70.97,Finisher,Hard Rock 100,"Silverton, CO",100M
501,"Friday, Jul 16, 2021",2019,59,Robert,Wehner,Robert Wehner,Hubertus,WI,58,M,53,41:31:00,75.58,Finisher,Hard Rock 100,"Silverton, CO",100M
502,"Friday, Jul 16, 2021",2019,59,Kevin,Davis,Kevin Davis,Livingston,MT,50,M,53,41:31:00,66.28,Finisher,Hard Rock 100,"Silverton, CO",100M
503,"Friday, Jul 16, 2021",2019,61,Joshua,Mietz,Joshua Mietz,Casper,WY,42,M,55,41:36:00,71.59,Finisher,Hard Rock 100,"Silverton, CO",100M
504,"Friday, Jul 16, 2021",2019,62,Nicholas,Ferrara,Nicholas Ferrara,Doylestown,PA,48,M,56,41:39:00,65.8,Finisher,Hard Rock 100,"Silverton, CO",100M
505,"Friday, Jul 16, 2021",2019,63,Pam,Reed,Pam Reed,Jackson,WY,60,F,7,41:56:00,81.64,Finisher,Hard Rock 100,"Silverton, CO",100M
506,"Friday, Jul 16, 2021",2019,64,Drew,Gunn,Drew Gunn,Durango,CO,47,M,57,42:15:00,74.77,Finisher,Hard Rock 100,"Silverton, CO",100M
507,"Friday, Jul 16, 2021",2019,65,Robert,Collin,Robert Collin,Buckley,WA,37,M,58,42:16:00,75.22,Finisher,Hard Rock 100,"Silverton, CO",100M
508,"Friday, Jul 16, 2021",2019,66,Jeff,List,Jeff List,Anacortes,WA,62,M,59,42:18:00,73.28,Finisher,Hard Rock 100,"Silverton, CO",100M
509,"Friday, Jul 16, 2021",2019,67,Miguel,Pena,Miguel Pena,Houston,TX,48,M,60,42:25:00,66.55,Finisher,Hard Rock 100,"Silverton, CO",100M
510,"Friday, Jul 16, 2021",2019,68,Jack,Kurisky,Jack Kurisky,Burke,VA,54,M,61,42:32:00,78.73,Finisher,Hard Rock 100,"Silverton, CO",100M
511,"Friday, Jul 16, 2021",2019,69,Allen,Hadley,Allen Hadley,Crested Butte,CO,64,M,62,42:36:00,73.45,Finisher,Hard Rock 100,"Silverton, CO",100M
512,"Friday, Jul 16, 2021",2019,70,Bogie,Dumitrescu,Bogie Dumitrescu,Boulder,CO,46,M,63,42:47:00,65.52,Finisher,Hard Rock 100,"Silverton, CO",100M
513,"Friday, Jul 16, 2021",2019,71,Jeremy,Achter,Jeremy Achter,Plain City,UT,46,M,64,43:07:00,72.5,Finisher,Hard Rock 100,"Silverton, CO",100M
514,"Friday, Jul 16, 2021",2019,72,Greg,Salvesen,Greg Salvesen,Los Alamos,NM,34,M,65,43:09:00,72.61,Finisher,Hard Rock 100,"Silverton, CO",100M
515,"Friday, Jul 16, 2021",2019,73,John,Sharp,John Sharp,Selma,TX,43,M,66,43:15:00,66.27,Finisher,Hard Rock 100,"Silverton, CO",100M
516,"Friday, Jul 16, 2021",2019,74,Barbara,Olmer,Barbara Olmer,Denver,CO,45,F,8,43:22:00,70.92,Finisher,Hard Rock 100,"Silverton, CO",100M
517,"Friday, Jul 16, 2021",2019,75,Alan,Smith,Alan Smith,Glen Haven,CO,52,M,67,43:27:00,60.83,Finisher,Hard Rock 100,"Silverton, CO",100M
518,"Friday, Jul 16, 2021",2019,76,Johnny,Clemons,Johnny Clemons,Cleveland,TN,44,M,68,43:33:00,93.91,Finisher,Hard Rock 100,"Silverton, CO",100M
519,"Friday, Jul 16, 2021",2019,77,Nicholas,Peterson,Nicholas Peterson,Arvada,CO,40,M,69,43:34:00,70.05,Finisher,Hard Rock 100,"Silverton, CO",100M
520,"Friday, Jul 16, 2021",2019,78,Benjamin,Hawes,Benjamin Hawes,Dorset,OH,35,M,70,43:43:00,67.73,Finisher,Hard Rock 100,"Silverton, CO",100M
521,"Friday, Jul 16, 2021",2019,79,Mike,Weigand,Mike Weigand,Middlebury,VT,47,M,71,43:46:00,73.26,Finisher,Hard Rock 100,"Silverton, CO",100M
522,"Friday, Jul 16, 2021",2019,79,Alex,Robertson,Alex Robertson,Louisville,CO,47,M,71,43:46:00,60.7,Finisher,Hard Rock 100,"Silverton, CO",100M
523,"Friday, Jul 16, 2021",2019,81,Clifford,Matthews,Clifford Matthews,Albuquerque,NM,58,M,73,43:50:00,61.12,Finisher,Hard Rock 100,"Silverton, CO",100M
524,"Friday, Jul 16, 2021",2019,82,Dima,Feinhaus,Dima Feinhaus,Waban,MA,58,M,74,44:03:00,72.48,Finisher,Hard Rock 100,"Silverton, CO",100M
525,"Friday, Jul 16, 2021",2019,83,Rob,Ulm,Rob Ulm,Charleston,IL,45,M,75,44:06:00,71.93,Finisher,Hard Rock 100,"Silverton, CO",100M
526,"Friday, Jul 16, 2021",2019,84,Jared,Vanderhook,Jared Vanderhook,Silver Bay,MN,37,M,76,44:34:00,70.51,Finisher,Hard Rock 100,"Silverton, CO",100M
527,"Friday, Jul 16, 2021",2019,85,Edward,Sandor,Edward Sandor,Minneapolis,MN,39,M,77,44:39:05,65.71,Finisher,Hard Rock 100,"Silverton, CO",100M
528,"Friday, Jul 16, 2021",2019,86,Mike,Ehredt,Mike Ehredt,Hope,ID,60,M,78,44:55:36,71.29,Finisher,Hard Rock 100,"Silverton, CO",100M
529,"Friday, Jul 16, 2021",2019,87,Chris,Twiggs,Chris Twiggs,Fernandina Beach,FL,50,M,79,45:10:03,64.84,Finisher,Hard Rock 100,"Silverton, CO",100M
530,"Friday, Jul 16, 2021",2019,87,Scott,Mills,Scott Mills,Oceanside,CA,70,M,79,45:10:03,78.08,Finisher,Hard Rock 100,"Silverton, CO",100M
531,"Friday, Jul 16, 2021",2019,89,Marta,Fisher,Marta Fisher,Portland,OR,46,F,9,45:21:47,86.86,Finisher,Hard Rock 100,"Silverton, CO",100M
532,"Friday, Jul 16, 2021",2019,90,Ryan,Martin,Ryan Martin,Centennial,CO,51,M,81,45:27:45,64.59,Finisher,Hard Rock 100,"Silverton, CO",100M
533,"Friday, Jul 16, 2021",2019,91,Paul,Schoenlaub,Paul Schoenlaub,St. Joseph,MO,62,M,82,45:36:48,81.05,Finisher,Hard Rock 100,"Silverton, CO",100M
534,"Friday, Jul 16, 2021",2019,92,Roger,Kane,Roger Kane,Centennial,CO,63,M,83,45:39:22,60.27,Finisher,Hard Rock 100,"Silverton, CO",100M
535,"Friday, Jul 16, 2021",2019,93,Scott,Olmer,Scott Olmer,Denver,CO,50,M,84,45:40:38,61.04,Finisher,Hard Rock 100,"Silverton, CO",100M
536,"Friday, Jul 16, 2021",2019,94,Betsy,Kalmeyer,Betsy Kalmeyer,Leadville,CO,60,F,10,45:47:17,83.56,Finisher,Hard Rock 100,"Silverton, CO",100M
537,"Friday, Jul 16, 2021",2019,95,Todd,Salzer,Todd Salzer,Golden,CO,47,M,85,45:50:28,66.66,Finisher,Hard Rock 100,"Silverton, CO",100M
538,"Friday, Jul 16, 2021",2019,96,Will,Thomas,Will Thomas,Sequim,WA,43,M,86,45:52:53,64.57,Finisher,Hard Rock 100,"Silverton, CO",100M
539,"Friday, Jul 16, 2021",2019,97,Ron,Ely,Ron Ely,North Potomac,MD,50,M,87,46:07:16,67.6,Finisher,Hard Rock 100,"Silverton, CO",100M
540,"Friday, Jul 16, 2021",2019,98,Garett,Graubins,Garett Graubins,Excelsior,MN,48,M,88,46:07:52,80.57,Finisher,Hard Rock 100,"Silverton, CO",100M
541,"Friday, Jul 16, 2021",2019,99,Andrew,Reiff,Andrew Reiff,North Bend,WA,48,M,89,46:10:06,68.22,Finisher,Hard Rock 100,"Silverton, CO",100M
542,"Friday, Jul 16, 2021",2019,100,David,Bushroe,David Bushroe,Bellbrook,OH,56,M,90,46:19:47,64.39,Finisher,Hard Rock 100,"Silverton, CO",100M
543,"Friday, Jul 16, 2021",2019,101,Larry,Pearson,Larry Pearson,Helotes,TX,60,M,91,46:20:55,64.34,Finisher,Hard Rock 100,"Silverton, CO",100M
544,"Friday, Jul 16, 2021",2019,102,Joel,Meredith,Joel Meredith,Nashville,TN,47,M,92,46:23:35,73.6,Finisher,Hard Rock 100,"Silverton, CO",100M
545,"Friday, Jul 16, 2021",2019,103,Neal,Taylor,Neal Taylor,Colorado Springs,CO,58,M,93,46:50:57,65.62,Finisher,Hard Rock 100,"Silverton, CO",100M
546,"Friday, Jul 16, 2021",2019,104,Kirk,Apt,Kirk Apt,Fruita,CO,59,M,94,46:53:28,75.35,Finisher,Hard Rock 100,"Silverton, CO",100M
547,"Friday, Jul 16, 2021",2019,105,Greg,Redding,Greg Redding,Crawfordsville,IN,55,M,95,46:56:20,67.49,Finisher,Hard Rock 100,"Silverton, CO",100M
548,"Friday, Jul 16, 2021",2019,106,Justin,McMillan,Justin McMillan,Shell Beach,CA,47,M,96,46:59:07,65.53,Finisher,Hard Rock 100,"Silverton, CO",100M
549,"Friday, Jul 16, 2021",2019,107,Steve,Collins,Steve Collins,Durango,CO,50,M,97,47:10:08,62.63,Finisher,Hard Rock 100,"Silverton, CO",100M
550,"Friday, Jul 16, 2021",2019,108,Miles,Lilly,Miles Lilly,Bend,OR,54,M,98,47:23:00,58.79,Finisher,Hard Rock 100,"Silverton, CO",100M
551,"Friday, Jul 16, 2021",2019,109,Danny,Speros,Danny Speros,Phoenix,AZ,44,M,99,47:23:43,66.8,Finisher,Hard Rock 100,"Silverton, CO",100M
552,"Friday, Jul 16, 2021",2019,110,Eric,Hodges,Eric Hodges,Highlands Ranch,CO,72,M,100,47:31:13,60.92,Finisher,Hard Rock 100,"Silverton, CO",100M
553,"Friday, Jul 16, 2021",2019,111,Deby,Kumasaka,Deby Kumasaka,Edmonds,WA,57,F,11,47:41:48,71.27,Finisher,Hard Rock 100,"Silverton, CO",100M
554,"Friday, Jul 16, 2021",2019,112,Terry,Miller,Terry Miller,Lakewood,CO,49,M,101,47:47:39,57.37,Finisher,Hard Rock 100,"Silverton, CO",100M
555,"Friday, Jul 16, 2021",2019,0,Julian,Jamison,Julian Jamison,Exeter,DC,48,M,0,0,67.87,DNF,Hard Rock 100,"Silverton, CO",100M
556,"Friday, Jul 16, 2021",2019,0,Mark,Christopherson,Mark Christopherson,Park City,UT,53,M,0,0,70.67,DNF,Hard Rock 100,"Silverton, CO",100M
557,"Friday, Jul 16, 2021",2019,0,Paul,Tidmore,Paul Tidmore,Carrollton,TX,52,M,0,0,67.49,DNF,Hard Rock 100,"Silverton, CO",100M
558,"Friday, Jul 16, 2021",2019,0,Adelaido,Solis,Adelaido Solis,San Jose,CA,52,M,0,0,78.99,DNF,Hard Rock 100,"Silverton, CO",100M
559,"Friday, Jul 16, 2021",2019,0,Dennis,Gamroth,Dennis Gamroth,Salem,OR,50,M,0,0,74.34,DNF,Hard Rock 100,"Silverton, CO",100M
560,"Friday, Jul 16, 2021",2019,0,Mauricio,Puerto,Mauricio Puerto,Ventura,CA,48,M,0,0,60.9,DNF,Hard Rock 100,"Silverton, CO",100M
561,"Friday, Jul 16, 2021",2019,0,Justin,Faul,Justin Faul,Warrenton,VA,41,M,0,0,80.36,DNF,Hard Rock 100,"Silverton, CO",100M
562,"Friday, Jul 16, 2021",2019,0,Drew,Meyer,Drew Meyer,Fort Worth,TX,74,M,0,0,66.51,DNF,Hard Rock 100,"Silverton, CO",100M
563,"Friday, Jul 16, 2021",2019,0,Steve,McBee,Steve McBee,Fayetteville,AR,55,M,0,0,83.07,DNF,Hard Rock 100,"Silverton, CO",100M
564,"Friday, Jul 16, 2021",2019,0,Kelly,Lance,Kelly Lance,Pocatello,ID,53,M,0,0,80.34,DNF,Hard Rock 100,"Silverton, CO",100M
565,"Friday, Jul 16, 2021",2019,0,Blake,Wood,Blake Wood,Los Alamos,NM,62,M,0,0,78.55,DNF,Hard Rock 100,"Silverton, CO",100M
566,"Friday, Jul 16, 2021",2019,0,Jason,Lippman,Jason Lippman,Austin,TX,49,M,0,0,71.85,DNF,Hard Rock 100,"Silverton, CO",100M
567,"Friday, Jul 16, 2021",2019,0,Jeff,Stowell,Jeff Stowell,Salt Lake City,UT,59,M,0,0,54.09,DNF,Hard Rock 100,"Silverton, CO",100M
568,"Friday, Jul 16, 2021",2019,0,Steve,McClung,Steve McClung,Durango,CO,59,M,0,0,63.39,DNF,Hard Rock 100,"Silverton, CO",100M
569,"Friday, Jul 16, 2021",2019,0,Kuni,Yamagata,Kuni Yamagata,Citrus Heights,CA,68,M,0,0,65.03,DNF,Hard Rock 100,"Silverton, CO",100M
570,"Friday, Jul 16, 2021",2019,0,Liz,Bauer,Liz Bauer,Charleston,SC,62,F,0,0,83.59,DNF,Hard Rock 100,"Silverton, CO",100M
571,"Friday, Jul 16, 2021",2019,0,Jim,Milar,Jim Milar,West Jordan,UT,59,M,0,0,52.11,DNF,Hard Rock 100,"Silverton, CO",100M
572,"Friday, Jul 16, 2021",2019,0,John,Hallsten,John Hallsten,Helena,MT,64,M,0,0,73.42,DNF,Hard Rock 100,"Silverton, CO",100M
573,"Friday, Jul 16, 2021",2019,0,Mario,Festival,Mario Festival,Calgary,AB,66,M,0,0,73.98,DNF,Hard Rock 100,"Silverton, CO",100M
574,"Friday, Jul 16, 2021",2019,0,Willie,Roberson,Willie Roberson,Memphis,TN,49,M,0,0,70.26,DNF,Hard Rock 100,"Silverton, CO",100M
575,"Friday, Jul 16, 2021",2019,0,David,Ponak,David Ponak,Longmont,CO,41,M,0,0,72.06,DNF,Hard Rock 100,"Silverton, CO",100M
576,"Friday, Jul 16, 2021",2019,0,Les,Jones,Les Jones,Memphis,TN,62,M,0,0,66.95,DNF,Hard Rock 100,"Silverton, CO",100M
577,"Friday, Jul 16, 2021",2019,0,Cory,Kohm,Cory Kohm,Whitefish,MT,46,M,0,0,66,DNF,Hard Rock 100,"Silverton, CO",100M
578,"Friday, Jul 16, 2021",2019,0,Joel,Livesey,Joel Livesey,Big Pine,CA,43,M,0,0,67.08,DNF,Hard Rock 100,"Silverton, CO",100M
579,"Friday, Jul 16, 2021",2019,0,Cameron,Adamson,Cameron Adamson,Lehi,UT,33,M,0,0,60.9,DNF,Hard Rock 100,"Silverton, CO",100M
580,"Friday, Jul 16, 2021",2019,0,Russell,Valdez,Russell Valdez,La Jara,CO,61,M,0,0,62.3,DNF,Hard Rock 100,"Silverton, CO",100M
581,"Friday, Jul 16, 2021",2019,0,Paul,Tran,Paul Tran,San Jose,CA,38,M,0,0,60.75,DNF,Hard Rock 100,"Silverton, CO",100M
582,"Friday, Jul 16, 2021",2019,0,Roger,Jensen,Roger Jensen,Pagosa Springs,CO,71,M,0,0,66.1,DNF,Hard Rock 100,"Silverton, CO",100M
583,"Friday, Jul 16, 2021",2019,0,Courtney,Dauwalter,Courtney Dauwalter,Leadville,CO,36,F,0,0,94.67,DNF,Hard Rock 100,"Silverton, CO",100M
584,"Friday, Jul 16, 2021",2019,0,Ramonita,Colon,Ramonita Colon,Augusta,GA,50,F,0,0,66.11,DNF,Hard Rock 100,"Silverton, CO",100M
585,"Friday, Jul 16, 2021",2019,0,Michael,Scogings,Michael Scogings,Sugar Hill,GA,57,M,0,0,72.34,DNF,Hard Rock 100,"Silverton, CO",100M
586,"Friday, Jul 16, 2021",2019,0,Allisa,Zurbuchen,Allisa Zurbuchen,Colorado Springs,CO,32,F,0,0,76.73,DNF,Hard Rock 100,"Silverton, CO",100M
587,"Friday, Jul 16, 2021",2019,0,Phil,Wiley,Phil Wiley,Durango,CO,59,M,0,0,64.31,DNF,Hard Rock 100,"Silverton, CO",100M
588,"Friday, Jul 16, 2021",2019,0,Paul,Ralyea,Paul Ralyea,San Francisco,CA,54,M,0,0,69.63,DNF,Hard Rock 100,"Silverton, CO",100M
589,"Friday, Jul 15, 2022",2020,1,Kilian,Jornet,Kilian Jornet,Montellà,ESP,34,M,1,21:36:24,98.08,Finisher,Hard Rock 100,"Silverton, CO",100M
590,"Friday, Jul 15, 2022",2020,2,Francois,Dhaene,Francois Dhaene,Saint Julien,,36,M,2,21:51:19,97.17,Finisher,Hard Rock 100,"Silverton, CO",100M
591,"Friday, Jul 15, 2022",2020,3,Dakota,Jones,Dakota Jones,Bozeman,MT,31,M,3,23:06:17,94.26,Finisher,Hard Rock 100,"Silverton, CO",100M
592,"Friday, Jul 15, 2022",2020,4,Daniel,Jung,Daniel Jung,Naturns,,38,M,4,25:53:43,94.74,Finisher,Hard Rock 100,"Silverton, CO",100M
593,"Friday, Jul 15, 2022",2020,5,Jeff,Browning,Jeff Browning,Flagstaff,AZ,50,M,5,26:17:43,91.52,Finisher,Hard Rock 100,"Silverton, CO",100M
594,"Friday, Jul 15, 2022",2020,6,Courtney,Dauwalter,Courtney Dauwalter,Leadville,CO,37,F,1,26:44:36,94.67,Finisher,Hard Rock 100,"Silverton, CO",100M
595,"Friday, Jul 15, 2022",2020,7,Michael,Richie,Michael Richie,,,42,M,6,27:16:43,68.1,Finisher,Hard Rock 100,"Silverton, CO",100M
596,"Friday, Jul 15, 2022",2020,8,Luke,Nelson,Luke Nelson,Pocatello,ID,41,M,7,28:46:19,89.34,Finisher,Hard Rock 100,"Silverton, CO",100M
597,"Friday, Jul 15, 2022",2020,9,Nick,Coury,Nick Coury,Scottsdale,AZ,34,M,8,30:37:13,86.27,Finisher,Hard Rock 100,"Silverton, CO",100M
598,"Friday, Jul 15, 2022",2020,10,John,Fitzgerald,John Fitzgerald,Helena,MT,35,M,9,31:08:14,86.6,Finisher,Hard Rock 100,"Silverton, CO",100M
599,"Friday, Jul 15, 2022",2020,11,Jeason,Murphy,Jeason Murphy,Salida,CO,42,M,10,31:10:03,88.41,Finisher,Hard Rock 100,"Silverton, CO",100M
600,"Friday, Jul 15, 2022",2020,12,John,Kelly,John Kelly,Boone,NC,37,M,11,31:29:32,91.61,Finisher,Hard Rock 100,"Silverton, CO",100M
601,"Friday, Jul 15, 2022",2020,13,Steven,Moore,Steven Moore,Dolores,CO,54,M,12,32:42:16,91.62,Finisher,Hard Rock 100,"Silverton, CO",100M
602,"Friday, Jul 15, 2022",2020,14,Brian,Oestrike,Brian Oestrike,New Paltz,NY,43,M,13,32:44:58,86.1,Finisher,Hard Rock 100,"Silverton, CO",100M
603,"Friday, Jul 15, 2022",2020,15,Shinsuke,Isomura,Shinsuke Isomura,Hayama-Machi,JPN,43,M,14,33:09:51,70.15,Finisher,Hard Rock 100,"Silverton, CO",100M
604,"Friday, Jul 15, 2022",2020,16,Eric,Lee,Eric Lee,Boulder,CO,40,M,15,33:10:13,78.37,Finisher,Hard Rock 100,"Silverton, CO",100M
605,"Friday, Jul 15, 2022",2020,17,Matthew,Fortuna,Matthew Fortuna,Oyama,BC,40,M,16,33:27:20,86.44,Finisher,Hard Rock 100,"Silverton, CO",100M
606,"Friday, Jul 15, 2022",2020,18,Loren,Davis,Loren Davis,Bozeman,MT,30,M,17,33:46:51,84.42,Finisher,Hard Rock 100,"Silverton, CO",100M
607,"Friday, Jul 15, 2022",2020,19,Jason,Koop,Jason Koop,Colorado Springs,CO,43,M,18,33:48:38,86.05,Finisher,Hard Rock 100,"Silverton, CO",100M
608,"Friday, Jul 15, 2022",2020,20,Stephanie,Case,Stephanie Case,Chamonix Mont Blanc,AFG,40,F,2,33:52:40,81.78,Finisher,Hard Rock 100,"Silverton, CO",100M
609,"Friday, Jul 15, 2022",2020,21,Jamil,Coury,Jamil Coury,Phoenix,AZ,37,M,19,34:03:32,69.49,Finisher,Hard Rock 100,"Silverton, CO",100M
610,"Friday, Jul 15, 2022",2020,22,Parker,Semin,Parker Semin,Silverthorne,CO,29,M,20,34:13:16,63.99,Finisher,Hard Rock 100,"Silverton, CO",100M
611,"Friday, Jul 15, 2022",2020,23,Shad,Mika,Shad Mika,Westminster,CO,46,M,21,34:25:43,76.87,Finisher,Hard Rock 100,"Silverton, CO",100M
612,"Friday, Jul 15, 2022",2020,24,Hannah,Green,Hannah Green,Silverton,CO,31,F,3,34:26:39,90.76,Finisher,Hard Rock 100,"Silverton, CO",100M
613,"Friday, Jul 15, 2022",2020,25,Patrick,Garcia,Patrick Garcia,Lakewood,CO,37,M,22,34:39:57,82.18,Finisher,Hard Rock 100,"Silverton, CO",100M
614,"Friday, Jul 15, 2022",2020,26,Matthew,Urbanski,Matthew Urbanski,Denver,CO,41,M,23,34:54:47,85.58,Finisher,Hard Rock 100,"Silverton, CO",100M
615,"Friday, Jul 15, 2022",2020,27,Kyle,Fulmer,Kyle Fulmer,Boulder,CO,41,M,24,34:55:48,71.23,Finisher,Hard Rock 100,"Silverton, CO",100M
616,"Friday, Jul 15, 2022",2020,28,Jonah,Brown,Jonah Brown,Missoula,MT,31,M,25,34:57:47,74.38,Finisher,Hard Rock 100,"Silverton, CO",100M
617,"Friday, Jul 15, 2022",2020,29,Darcy,Piceu,Darcy Piceu,Boulder,CO,47,F,4,35:08:06,94.66,Finisher,Hard Rock 100,"Silverton, CO",100M
618,"Friday, Jul 15, 2022",2020,30,Cory,Linfield,Cory Linfield,Colorado Springs,CO,34,M,26,35:11:57,80.14,Finisher,Hard Rock 100,"Silverton, CO",100M
619,"Friday, Jul 15, 2022",2020,31,Christopher,Aubrey,Christopher Aubrey,Sherwood Park,AB,34,M,27,35:31:48,76.46,Finisher,Hard Rock 100,"Silverton, CO",100M
